期号,开奖日期,第1位结果,第2位结果,第3位结果,跨度,和值,杀码公式,杀码,杀码正确,杀码情况,形态,形态预测,形态预测正确,形态情况,十位,个位,和,独胆,独胆正确,独胆情况,直选中奖注数,直选中奖奖金,组3中奖注数,组3中奖奖金,组六中奖注数,组六中奖金额,总销售额,开奖公告
14015,2014-1-15,1,7,5,6,13,29326,9,TRUE,,组六,组六,TRUE,,2,6,8,8,FALSE,,"6,245","1,000",0,320,"7,863",160,--,https://www.lottery.gov.cn/kj/kjxq.html?334015
14014,2014-1-14,5,3,5,2,13,32901,2,TRUE,,组三,组六,FALSE,,0,1,1,1,FALSE,,"6,283","1,000","9,370",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?334014
14013,2014-1-13,6,0,0,6,6,49511,9,TRUE,,组三,组六,FALSE,,1,1,2,2,FALSE,,"4,115","1,000","5,611",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?334013
14012,2014-1-12,9,0,2,9,11,29436,9,FALSE,,组六,组六,TRUE,,3,6,9,9,TRUE,,"8,871","1,000",0,320,"10,629",160,--,https://www.lottery.gov.cn/kj/kjxq.html?334012
14011,2014-1-11,5,3,7,4,15,22781,2,TRUE,,组六,组六,TRUE,,8,1,9,9,FALSE,,"8,933","1,000",0,320,"12,957",160,--,https://www.lottery.gov.cn/kj/kjxq.html?334011
14010,2014-1-10,4,1,6,5,11,33891,3,TRUE,,组六,组六,TRUE,,9,1,10,0,FALSE,,"4,297","1,000",0,320,"5,743",160,--,https://www.lottery.gov.cn/kj/kjxq.html?334010
14009,2014-1-9,6,1,8,7,15,7271,2,TRUE,,组六,组六,TRUE,,7,1,8,8,TRUE,,"9,962","1,000",0,320,"13,467",160,--,https://www.lottery.gov.cn/kj/kjxq.html?334009
14008,2014-1-8,1,3,4,3,8,23221,3,FALSE,,组六,组六,TRUE,,2,1,3,3,TRUE,,"3,813","1,000",0,320,"8,240",160,--,https://www.lottery.gov.cn/kj/kjxq.html?334008
14007,2014-1-7,4,2,4,2,10,18821,8,TRUE,,组三,组六,FALSE,,2,1,3,3,FALSE,,"4,984","1,000","4,185",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?334007
14006,2014-1-6,3,4,4,1,11,6556,5,TRUE,,组三,组六,FALSE,,5,6,11,1,FALSE,,"5,806","1,000","6,886",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?334006
14005,2014-1-5,1,2,1,1,4,50996,0,TRUE,,组三,组六,FALSE,,9,6,15,5,FALSE,,"2,767","1,000","2,919",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?334005
14004,2014-1-4,9,2,9,7,20,33561,3,TRUE,,组三,组六,FALSE,,6,1,7,7,FALSE,,"6,951","1,000","6,797",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?334004
14003,2014-1-3,6,1,2,5,9,20526,0,TRUE,,组六,组六,TRUE,,2,6,8,8,FALSE,,"17,262","1,000",0,320,"15,698",160,--,https://www.lottery.gov.cn/kj/kjxq.html?334003
14002,2014-1-2,3,7,5,4,15,52866,2,TRUE,,组六,组六,TRUE,,6,6,12,2,FALSE,,"23,566","1,000",0,320,"19,606",160,--,https://www.lottery.gov.cn/kj/kjxq.html?334002
14001,2014-1-1,9,6,3,6,18,54241,4,TRUE,,组六,组六,TRUE,,4,1,5,5,FALSE,,"3,883","1,000",0,320,"14,622",160,--,https://www.lottery.gov.cn/kj/kjxq.html?334001
13358,2013-12-31,9,8,8,1,25,8371,3,TRUE,,组三,组六,FALSE,,7,1,8,8,TRUE,,"5,589","1,000","5,819",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333358
13357,2013-12-30,1,5,4,4,10,43901,3,TRUE,,组六,组六,TRUE,,0,1,1,1,TRUE,,"10,100","1,000",0,320,"12,885",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333357
13356,2013-12-29,8,0,0,8,8,1551,5,TRUE,,组三,组六,FALSE,,5,1,6,6,FALSE,,"3,434","1,000","3,007",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333356
13355,2013-12-28,0,3,0,3,3,54736,4,TRUE,,组三,组六,FALSE,,3,6,9,9,FALSE,,"4,017","1,000","3,965",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333355
13354,2013-12-27,9,9,7,2,25,32296,2,TRUE,,组三,组六,FALSE,,9,6,15,5,FALSE,,"5,559","1,000","4,440",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333354
13353,2013-12-26,5,8,9,4,22,24871,4,TRUE,,组六,组六,TRUE,,7,1,8,8,TRUE,,"5,467","1,000",0,320,"10,794",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333353
13352,2013-12-25,4,5,4,1,13,11506,1,TRUE,,组三,组六,FALSE,,0,6,6,6,FALSE,,"6,131","1,000","7,330",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333352
13351,2013-12-24,2,1,1,1,4,2761,7,TRUE,,组三,组六,FALSE,,6,1,7,7,FALSE,,"4,996","1,000","4,976",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333351
13350,2013-12-23,0,5,2,5,7,45716,5,FALSE,,组六,组六,TRUE,,1,6,7,7,FALSE,,"4,071","1,000",0,320,"8,704",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333350
13349,2013-12-22,8,3,3,5,14,31031,1,TRUE,,组三,组六,FALSE,,3,1,4,4,FALSE,,"11,439","1,000","11,398",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333349
13348,2013-12-21,5,6,6,1,17,43736,3,TRUE,,组三,组六,FALSE,,3,6,9,9,FALSE,,"3,497","1,000","4,251",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333348
13347,2013-12-20,7,9,7,2,23,42086,2,TRUE,,组三,组六,FALSE,,8,6,14,4,FALSE,,"2,707","1,000","3,449",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333347
13346,2013-12-19,7,6,7,1,20,3586,5,TRUE,,组三,组六,FALSE,,8,6,14,4,FALSE,,"4,366","1,000","5,567",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333346
13345,2013-12-18,0,6,7,7,13,5951,9,TRUE,,组六,组六,TRUE,,5,1,6,6,TRUE,,"5,635","1,000",0,320,"9,241",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333345
13344,2013-12-17,1,1,0,1,2,36256,6,TRUE,,组三,组六,FALSE,,5,6,11,1,TRUE,,"29,899","1,000","9,052",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333344
13343,2013-12-16,6,6,1,5,13,13871,3,TRUE,,组三,组六,FALSE,,7,1,8,8,FALSE,,"5,440","1,000","3,665",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333343
13342,2013-12-15,2,5,4,3,11,8481,4,FALSE,,组六,组六,TRUE,,8,1,9,9,FALSE,,"7,697","1,000",0,320,"10,840",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333342
13341,2013-12-14,1,5,6,5,12,22671,2,TRUE,,组六,组六,TRUE,,7,1,8,8,FALSE,,"5,560","1,000",0,320,"10,108",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333341
13340,2013-12-13,4,1,4,3,9,52591,2,TRUE,,组三,组六,FALSE,,9,1,10,0,FALSE,,"16,578","1,000","9,583",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333340
13339,2013-12-12,9,5,8,4,22,30096,0,TRUE,,组六,组六,TRUE,,9,6,15,5,TRUE,,"5,510","1,000",0,320,"7,518",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333339
13338,2013-12-11,5,4,9,5,18,17831,7,TRUE,,组六,组六,TRUE,,3,1,4,4,TRUE,,"13,531","1,000",0,320,"18,749",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333338
13337,2013-12-10,3,2,6,4,11,9031,0,TRUE,,组六,组六,TRUE,,3,1,4,4,FALSE,,"7,672","1,000",0,320,"15,377",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333337
13336,2013-12-9,1,6,6,5,13,46761,6,FALSE,,组三,组六,FALSE,,6,1,7,7,FALSE,,"6,231","1,000","4,742",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333336
13335,2013-12-8,8,5,2,6,15,24046,4,TRUE,,组六,组六,TRUE,,4,6,10,0,FALSE,,"9,103","1,000",0,320,"18,216",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333335
13334,2013-12-7,4,3,9,6,16,36476,6,TRUE,,组六,组六,TRUE,,7,6,13,3,TRUE,,"11,322","1,000",0,320,"17,350",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333334
13333,2013-12-6,6,6,5,1,17,39831,9,TRUE,,组三,组六,FALSE,,3,1,4,4,FALSE,,"9,730","1,000","8,931",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333333
13332,2013-12-5,7,2,6,5,15,10296,0,TRUE,,组六,组六,TRUE,,9,6,15,5,FALSE,,"17,347","1,000",0,320,"30,279",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333332
13331,2013-12-4,1,8,9,8,18,49016,9,FALSE,,组六,组六,TRUE,,1,6,7,7,FALSE,,"10,697","1,000",0,320,"7,129",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333331
13330,2013-12-3,8,9,3,6,20,19591,9,FALSE,,组六,组六,TRUE,,9,1,10,0,FALSE,,"24,128","1,000",0,320,"11,846",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333330
13329,2013-12-2,3,5,8,5,16,49456,9,TRUE,,组六,组六,TRUE,,5,6,11,1,FALSE,,"11,395","1,000",0,320,"18,157",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333329
13328,2013-12-1,9,0,1,9,10,42526,2,TRUE,,组六,组六,TRUE,,2,6,8,8,FALSE,,"4,704","1,000",0,320,"10,202",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333328
13327,2013-11-30,7,7,5,2,19,18106,8,TRUE,,组三,组六,FALSE,,0,6,6,6,FALSE,,"2,412","1,000","1,830",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333327
13326,2013-11-29,3,3,1,2,7,42526,2,TRUE,,组三,组六,FALSE,,2,6,8,8,FALSE,,"5,301","1,000","2,971",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333326
13325,2013-11-28,7,7,5,2,19,9196,1,TRUE,,组三,组六,FALSE,,9,6,15,5,TRUE,,"2,989","1,000","3,647",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333325
13324,2013-11-27,1,6,9,8,16,28776,8,TRUE,,组六,组六,TRUE,,7,6,13,3,FALSE,,"5,671","1,000",0,320,"14,237",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333324
13323,2013-11-26,5,2,5,3,12,8536,5,FALSE,,组三,组六,FALSE,,3,6,9,9,FALSE,,"9,169","1,000","7,363",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333323
13322,2013-11-25,1,5,7,6,13,43901,3,TRUE,,组六,组六,TRUE,,0,1,1,1,TRUE,,"6,116","1,000",0,320,"17,654",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333322
13321,2013-11-24,8,0,0,8,8,21241,1,TRUE,,组三,组六,FALSE,,4,1,5,5,FALSE,,"4,345","1,000","3,282",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333321
13320,2013-11-23,3,8,8,5,19,50391,0,TRUE,,组三,组六,FALSE,,9,1,10,0,FALSE,,"4,133","1,000","6,347",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333320
13319,2013-11-22,9,1,8,8,18,42801,2,TRUE,,组六,组六,TRUE,,0,1,1,1,TRUE,,"18,251","1,000",0,320,"19,131",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333319
13318,2013-11-21,7,8,0,8,15,24926,4,TRUE,,组六,组六,TRUE,,2,6,8,8,TRUE,,"6,233","1,000",0,320,"14,822",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333318
13317,2013-11-20,4,5,5,1,14,45661,5,FALSE,,组三,组六,FALSE,,6,1,7,7,FALSE,,"6,086","1,000","10,995",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333317
13316,2013-11-19,8,3,2,6,13,27236,7,TRUE,,组六,组六,TRUE,,3,6,9,9,FALSE,,"8,797","1,000",0,320,"17,184",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333316
13315,2013-11-18,4,9,7,5,20,38401,8,TRUE,,组六,组六,TRUE,,0,1,1,1,FALSE,,"5,423","1,000",0,320,"7,932",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333315
13314,2013-11-17,7,0,0,7,7,39116,9,TRUE,,组三,组六,FALSE,,1,6,7,7,TRUE,,"4,172","1,000","8,394",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333314
13313,2013-11-16,7,1,3,6,11,25696,5,TRUE,,组六,组六,TRUE,,9,6,15,5,FALSE,,"6,029","1,000",0,320,"12,725",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333313
13312,2013-11-15,4,6,9,5,19,38071,8,TRUE,,组六,组六,TRUE,,7,1,8,8,FALSE,,"6,153","1,000",0,320,"5,605",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333312
13311,2013-11-14,6,9,4,5,19,47916,7,TRUE,,组六,组六,TRUE,,1,6,7,7,FALSE,,"11,057","1,000",0,320,"29,377",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333311
13310,2013-11-13,8,7,3,5,18,16841,6,TRUE,,组六,组六,TRUE,,4,1,5,5,FALSE,,"7,471","1,000",0,320,"10,585",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333310
13309,2013-11-12,3,0,8,8,11,14036,4,TRUE,,组六,组六,TRUE,,3,6,9,9,FALSE,,"6,154","1,000",0,320,"11,968",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333309
13308,2013-11-11,2,5,7,5,14,32791,2,FALSE,,组六,组六,TRUE,,9,1,10,0,FALSE,,"12,282","1,000",0,320,"16,697",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333308
13307,2013-11-10,5,9,8,4,22,6501,5,FALSE,,组六,组六,TRUE,,0,1,1,1,FALSE,,"3,540","1,000",0,320,"7,579",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333307
13306,2013-11-9,1,2,0,2,3,12991,2,FALSE,,组六,组六,TRUE,,9,1,10,0,TRUE,,"3,581","1,000",0,320,"5,704",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333306
13305,2013-11-8,2,3,8,6,13,671,7,TRUE,,组六,组六,TRUE,,7,1,8,8,TRUE,,"11,478","1,000",0,320,"12,484",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333305
13304,2013-11-7,0,1,4,4,5,45001,5,TRUE,,组六,组六,TRUE,,0,1,1,1,TRUE,,"3,231","1,000",0,320,"6,396",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333304
13303,2013-11-6,8,2,0,8,10,17281,7,TRUE,,组六,组六,TRUE,,8,1,9,9,FALSE,,"2,227","1,000",0,320,"5,618",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333303
13302,2013-11-5,3,1,6,5,10,20581,0,TRUE,,组六,组六,TRUE,,8,1,9,9,FALSE,,"2,347","1,000",0,320,"8,826",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333302
13301,2013-11-4,3,7,6,4,16,10461,0,TRUE,,组六,组六,TRUE,,6,1,7,7,TRUE,,"6,919","1,000",0,320,"12,770",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333301
13300,2013-11-3,1,9,2,8,12,4686,6,TRUE,,组六,组六,TRUE,,8,6,14,4,FALSE,,"9,042","1,000",0,320,"13,084",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333300
13299,2013-11-2,0,8,7,8,15,18436,8,FALSE,,组六,组六,TRUE,,3,6,9,9,FALSE,,"5,016","1,000",0,320,"12,418",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333299
13298,2013-11-1,3,3,7,4,13,21296,1,TRUE,,组三,组六,FALSE,,9,6,15,5,FALSE,,"5,540","1,000","8,466",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333298
13297,2013-10-31,3,8,9,6,20,30536,0,TRUE,,组六,组六,TRUE,,3,6,9,9,TRUE,,"18,137","1,000",0,320,"15,229",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333297
13296,2013-10-30,5,5,7,2,17,45001,5,FALSE,,组三,组六,FALSE,,0,1,1,1,FALSE,,"5,570","1,000","5,334",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333296
13295,2013-10-29,8,2,0,8,10,40161,0,FALSE,,组六,组六,TRUE,,6,1,7,7,FALSE,,"5,549","1,000",0,320,"14,912",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333295
13294,2013-10-28,7,3,2,5,12,23056,3,FALSE,,组六,组六,TRUE,,5,6,11,1,FALSE,,"15,047","1,000",0,320,"16,410",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333294
13293,2013-10-27,4,2,1,3,7,52096,2,FALSE,,组六,组六,TRUE,,9,6,15,5,FALSE,,"3,184","1,000",0,320,"6,558",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333293
13292,2013-10-26,9,4,9,5,22,30481,0,TRUE,,组三,组六,FALSE,,8,1,9,9,TRUE,,"5,134","1,000","5,093",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333292
13291,2013-10-25,5,5,6,1,16,36366,6,FALSE,,组三,组六,FALSE,,6,6,12,2,FALSE,,"7,247","1,000","6,626",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333291
13290,2013-10-24,6,6,3,3,15,33286,3,FALSE,,组三,组六,FALSE,,8,6,14,4,FALSE,,"2,896","1,000","4,201",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333290
13289,2013-10-23,6,0,7,7,13,50831,0,FALSE,,组六,组六,TRUE,,3,1,4,4,FALSE,,"4,212","1,000",0,320,"8,118",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333289
13288,2013-10-22,9,2,6,7,17,49896,9,FALSE,,组六,组六,TRUE,,9,6,15,5,FALSE,,"3,081","1,000",0,320,"11,052",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333288
13287,2013-10-21,9,0,9,9,18,13486,3,TRUE,,组三,组六,FALSE,,8,6,14,4,FALSE,,"7,325","1,000","7,910",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333287
13286,2013-10-20,2,4,7,5,13,31306,1,TRUE,,组六,组六,TRUE,,0,6,6,6,FALSE,,"8,384","1,000",0,320,"13,181",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333286
13285,2013-10-19,5,7,1,6,13,46871,6,TRUE,,组六,组六,TRUE,,7,1,8,8,FALSE,,"5,848","1,000",0,320,"9,455",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333285
13284,2013-10-18,8,5,4,4,17,17171,7,TRUE,,组六,组六,TRUE,,7,1,8,8,TRUE,,"8,520","1,000",0,320,"13,608",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333284
13283,2013-10-17,3,1,4,3,8,49456,9,TRUE,,组六,组六,TRUE,,5,6,11,1,TRUE,,"6,711","1,000",0,320,"11,459",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333283
13282,2013-10-16,9,0,1,9,10,54736,4,TRUE,,组六,组六,TRUE,,3,6,9,9,TRUE,,"2,953","1,000",0,320,"7,586",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333282
13281,2013-10-15,9,9,7,2,25,31526,1,TRUE,,组三,组六,FALSE,,2,6,8,8,FALSE,,"4,279","1,000","4,448",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333281
13280,2013-10-14,5,7,5,2,17,49401,9,TRUE,,组三,组六,FALSE,,0,1,1,1,FALSE,,"3,937","1,000","4,752",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333280
13279,2013-10-13,9,0,0,9,9,21516,1,TRUE,,组三,组六,FALSE,,1,6,7,7,FALSE,,"8,344","1,000","8,433",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333279
13278,2013-10-12,3,9,3,6,15,24816,4,TRUE,,组三,组六,FALSE,,1,6,7,7,FALSE,,"11,672","1,000","18,132",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333278
13277,2013-10-11,4,5,3,2,12,46376,6,TRUE,,组六,组六,TRUE,,7,6,13,3,TRUE,,"4,426","1,000",0,320,"7,682",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333277
13276,2013-10-10,8,4,5,4,17,8976,9,TRUE,,组六,组六,TRUE,,7,6,13,3,FALSE,,"4,558","1,000",0,320,"8,345",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333276
13275,2013-10-9,1,6,5,5,12,38126,8,TRUE,,组六,组六,TRUE,,2,6,8,8,FALSE,,"5,846","1,000",0,320,"6,931",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333275
13274,2013-10-8,6,9,5,4,20,22891,2,TRUE,,组六,组六,TRUE,,9,1,10,0,FALSE,,"4,088","1,000",0,320,"13,473",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333274
13273,2013-10-7,4,1,8,7,13,37851,7,TRUE,,组六,组六,TRUE,,5,1,6,6,FALSE,,"9,324","1,000",0,320,"18,599",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333273
13272,2013-10-6,6,9,0,9,15,43406,3,TRUE,,组六,组六,TRUE,,0,6,6,6,TRUE,,"3,548","1,000",0,320,"6,812",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333272
13271,2013-10-5,7,9,1,8,17,13816,3,TRUE,,组六,组六,TRUE,,1,6,7,7,TRUE,,"5,042","1,000",0,320,"8,874",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333271
13270,2013-10-4,2,5,3,3,10,16676,6,TRUE,,组六,组六,TRUE,,7,6,13,3,TRUE,,"4,565","1,000",0,320,"8,120",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333270
13269,2013-10-3,3,0,5,5,8,45606,5,FALSE,,组六,组六,TRUE,,0,6,6,6,FALSE,,"3,661","1,000",0,320,"7,113",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333269
13268,2013-10-2,8,3,1,7,12,50226,0,TRUE,,组六,组六,TRUE,,2,6,8,8,TRUE,,"8,525","1,000",0,320,"12,725",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333268
13267,2013-10-1,9,1,5,8,15,50831,0,TRUE,,组六,组六,TRUE,,3,1,4,4,FALSE,,"5,413","1,000",0,320,"10,904",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333267
13266,2013-9-30,9,2,6,7,17,45056,5,TRUE,,组六,组六,TRUE,,5,6,11,1,FALSE,,"3,953","1,000",0,320,"10,301",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333266
13265,2013-9-29,8,2,1,7,11,1826,8,FALSE,,组六,组六,TRUE,,2,6,8,8,TRUE,,"3,835","1,000",0,320,"12,468",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333265
13264,2013-9-28,0,3,5,5,8,28556,8,TRUE,,组六,组六,TRUE,,5,6,11,1,FALSE,,"2,996","1,000",0,320,"5,144",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333264
13263,2013-9-27,5,2,1,4,8,23716,3,TRUE,,组六,组六,TRUE,,1,6,7,7,FALSE,,"3,666","1,000",0,320,"8,592",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333263
13262,2013-9-26,4,3,3,1,10,30866,0,TRUE,,组三,组六,FALSE,,6,6,12,2,FALSE,,"5,244","1,000","5,766",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333262
13261,2013-9-25,5,6,3,3,14,46871,6,FALSE,,组六,组六,TRUE,,7,1,8,8,FALSE,,"20,987","1,000",0,320,"25,765",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333261
13260,2013-9-24,8,5,4,4,17,2321,3,TRUE,,组六,组六,TRUE,,2,1,3,3,FALSE,,"4,042","1,000",0,320,"11,865",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333260
13259,2013-9-23,0,4,4,4,8,51051,1,TRUE,,组三,组六,FALSE,,5,1,6,6,FALSE,,"6,911","1,000","7,291",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333259
13258,2013-9-22,9,3,0,9,12,34386,4,TRUE,,组六,组六,TRUE,,8,6,14,4,FALSE,,"5,587","1,000",0,320,"10,035",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333258
13257,2013-9-21,6,2,7,5,15,15631,5,TRUE,,组六,组六,TRUE,,3,1,4,4,FALSE,,"5,327","1,000",0,320,"10,318",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333257
13256,2013-9-20,2,8,6,6,16,726,2,FALSE,,组六,组六,TRUE,,2,6,8,8,TRUE,,"4,105","1,000",0,320,"10,600",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333256
13255,2013-9-19,0,1,5,5,6,45991,5,FALSE,,组六,组六,TRUE,,9,1,10,0,TRUE,,"8,266","1,000",0,320,"9,557",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333255
13254,2013-9-18,8,3,8,5,19,37686,7,TRUE,,组三,组六,FALSE,,8,6,14,4,FALSE,,"10,474","1,000","9,162",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333254
13253,2013-9-17,6,8,7,2,21,53691,3,TRUE,,组六,组六,TRUE,,9,1,10,0,FALSE,,"3,713","1,000",0,320,"7,619",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333253
13252,2013-9-16,9,7,8,2,24,36146,6,TRUE,,组六,组六,TRUE,,4,6,10,0,FALSE,,"8,312","1,000",0,320,"15,170",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333252
13251,2013-9-15,6,5,9,4,20,39171,9,FALSE,,组六,组六,TRUE,,7,1,8,8,FALSE,,"3,708","1,000",0,320,"10,277",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333251
13250,2013-9-14,7,1,4,6,12,37851,7,FALSE,,组六,组六,TRUE,,5,1,6,6,FALSE,,"9,029","1,000",0,320,"10,999",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333250
13249,2013-9-13,6,9,0,9,15,26136,6,FALSE,,组六,组六,TRUE,,3,6,9,9,TRUE,,"4,430","1,000",0,320,"12,844",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333249
13248,2013-9-12,4,7,7,3,18,36916,6,TRUE,,组三,组六,FALSE,,1,6,7,7,TRUE,,"4,927","1,000","8,660",320,0,160,--,https://www.lottery.gov.cn/kj/kjxq.html?333248
13247,2013-9-11,6,7,3,4,16,14971,4,TRUE,,组六,组六,TRUE,,7,1,8,8,FALSE,,"4,696","1,000",0,320,"15,194",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333247
13246,2013-9-10,2,7,4,5,13,16621,6,TRUE,,组六,组六,TRUE,,2,1,3,3,FALSE,,"5,345","1,000",0,320,"13,823",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333246
13245,2013-9-9,3,0,4,4,7,35211,5,TRUE,,组六,组六,TRUE,,1,1,2,2,FALSE,,"5,821","1,000",0,320,"9,580",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333245
13244,2013-9-8,6,4,2,4,12,26356,6,FALSE,,组六,组六,TRUE,,5,6,11,1,FALSE,,"5,898","1,000",0,320,"10,595",160,--,https://www.lottery.gov.cn/kj/kjxq.html?333244
